pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
G Alpha (I) Signaling Events R-HSA-418594,Reactome,5,300,1.0,4.17,-0.11,0.5434153839552418,"APLN, CREB1, GNG7, PPP3CB, RGS4",0.6220109618116753
Human cytomegalovirus infection,KEGG,3,198,0.91,2.15,-0.11,0.5444299747268201,"CREB1, GNG7, PPP3CB",0.6220109618116753
Deubiquitination R-HSA-5688426,Reactome,4,228,1.06,1.8,-0.11,0.545069003335523,"H2AC6, JOSD2, PSMA7, UCHL3",0.6220109618116753
Neutrophil extracellular trap formation,KEGG,3,173,1.04,3.78,-0.12,0.5461006987126183,"H2AC6, HMGB1, MACROH2A1",0.6220109618116753
"Platelet Activation, Signaling And Aggregation R-HSA-76002",Reactome,4,236,1.02,2.73,-0.13,0.5523860620203502,"FCER1G, FYN, GNG7, PTPN11",0.6272584282000294
cAMP signaling pathway,KEGG,3,208,0.87,3.03,-0.14,0.5571692713390232,"CGA, CREB1, GRIA2",0.6272584282000294
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,3,177,1.02,3.21,-0.15,0.558152523829262,"CTNNBIP1, H2AC6, PSMA7",0.6272584282000294
Adrenergic signaling in cardiomyocytes,KEGG,2,146,0.82,3.51,-0.15,0.5590462943386936,"CREB1, MYL2",0.6272584282000294
TCR Signaling R-HSA-202403,Reactome,2,107,1.12,2.02,-0.15,0.5592319700931366,"CUL1, PSMA7",0.6272584282000294
Insulin resistance,KEGG,2,108,1.11,2.24,-0.15,0.5593228773142409,"CREB1, PTPN11",0.6272584282000294
Signaling By NTRK1 (TRKA) R-HSA-187037,Reactome,2,111,1.08,2.94,-0.15,0.5597009116331887,"CREB1, ID2",0.6272584282000294
DNA Repair R-HSA-73894,Reactome,4,277,0.87,3.64,-0.15,0.5598481417450172,"H2AC6, POLD4, POLR2B, POLR2E",0.6272584282000294
HIF-1 signaling pathway,KEGG,2,106,1.13,1.64,-0.16,0.5620451904872266,"EGLN3, EIF4E",0.6284374940478358
Transcriptional misregulation in cancer,KEGG,3,174,1.04,2.13,-0.16,0.563763662740396,"CDK9, ID2, SIX1",0.6290777456188565
Longevity regulating pathway,KEGG,2,149,0.81,3.52,-0.16,0.5651207613835547,"CREB1, EIF4E",0.6293129776867576
G Alpha (S) Signaling Events R-HSA-418555,Reactome,2,147,0.82,2.96,-0.17,0.5664200556716734,"GNG7, PTH2",0.6294830173355237
Rab Regulation Of Trafficking R-HSA-9007101,Reactome,2,119,1.01,4.07,-0.17,0.567793517100792,"GABARAPL2, RAB1B",0.629734628057242
Apoptosis,Hallmark,2,155,0.78,4.34,-0.17,0.5694538112931335,"DAP, SAT1",0.6303027064514725
Signaling pathways regulating pluripotency of stem cells,KEGG,2,118,1.02,3.2,-0.19,0.5740938782669893,"ID2, PCGF3",0.6327493423190669
Mitotic Anaphase R-HSA-68882,Reactome,3,216,0.84,2.84,-0.19,0.5746316074310351,"CDC26, CHMP2B, PSMA7",0.6327493423190669
Mitotic G1 Phase And G1/S Transition R-HSA-453279,Reactome,2,144,0.84,1.86,-0.19,0.5751218976634141,"CUL1, PSMA7",0.6327493423190669
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,3,217,0.83,2.83,-0.19,0.5766230566606635,"CDC26, CHMP2B, PSMA7",0.6331321162134085
Calcium signaling pathway,KEGG,3,226,0.8,3.72,-0.21,0.5815597462624488,"FGF18, FGF9, PPP3CB",0.6372780453055576
Neuronal System R-HSA-112316,Reactome,5,379,0.79,5.97,-0.22,0.5858343723402758,"CREB1, GABRG2, GNG7, GRIA2, NRGN",0.6406834072008196
Separation Of Sister Chromatids R-HSA-2467813,Reactome,2,158,0.76,2.83,-0.23,0.5922339753699095,"CDC26, PSMA7",0.6454421940175449
Chemical carcinogenesis,KEGG,3,236,0.76,4.0,-0.24,0.5937038855767863,"CREB1, FGF18, FGF9",0.6454421940175449
GPCR Downstream Signaling R-HSA-388396,Reactome,8,590,0.82,6.29,-0.24,0.5937127649888163,"APLN, CREB1, GNG7, PPP3CB, PROK2, PTH2, RGS4, RHOC",0.6454421940175449
Metabolism R-HSA-1430728,Reactome,29,1967,0.89,7.66,-0.25,0.599978680828273,"ATP5MC1, ATP5MC3, ATP5MF, ATP5MG, CIAO2B, COX6A1, CYB5A, DBI, DDAH1, DIO3, GCHFR, GNG7, MED27, MED7, MPC1, MPC2, NDUFA6, NDUFS5, NME2, NRF1, PITPNB, PSMA7, RPL13A, RPL28, RPL9, RPLP2, SLC25A11, SLC25A14, UQCRQ",0.6500181633025061
Thyroid hormone signaling pathway,KEGG,2,118,1.02,1.73,-0.25,0.6002899978039538,"DIO3, MED27",0.6500181633025061
Tight junction,KEGG,2,162,0.74,2.65,-0.26,0.6038714998178267,"MYL12A, MYL2",0.6526091602361946
Interferon Signaling R-HSA-913531,Reactome,2,165,0.73,2.67,-0.28,0.6097588786766901,"EIF4E, PTPN11",0.6576770616768229
Ub-specific Processing Proteases R-HSA-5689880,Reactome,2,157,0.77,1.62,-0.3,0.6182529006235572,"H2AC6, PSMA7",0.6639823348266024
Viral carcinogenesis,KEGG,2,178,0.68,3.53,-0.3,0.6184433683089453,"CREB1, GTF2B",0.6639823348266024
Signaling By GPCR R-HSA-372790,Reactome,8,638,0.75,7.4,-0.3,0.619233070002223,"APLN, CREB1, GNG7, PPP3CB, PROK2, PTH2, RGS4, RHOC",0.6639823348266024
Herpes simplex virus 1 infection,KEGG,2,154,0.78,1.33,-0.31,0.6210840725503449,"EIF2S1, PTPN11",0.6646689197468604
Peptide Ligand-Binding Receptors R-HSA-375276,Reactome,2,181,0.66,3.41,-0.32,0.6253909887856478,"APLN, PROK2",0.6679759782943981
G2/M Transition R-HSA-69275,Reactome,2,171,0.7,2.39,-0.33,0.6286182451249227,"CUL1, PSMA7",0.6701192554826846
Transcriptional Regulation By TP53 R-HSA-3700989,Reactome,4,333,0.72,3.89,-0.34,0.6322161396870398,"CDK9, COX6A1, POLR2B, POLR2E",0.672517952060888
Sphingolipid signaling pathway,KEGG,2,119,1.01,1.01,-0.34,0.6341898988625669,"FCER1G, FYN",0.672517952060888
cGMP-PKG signaling pathway,KEGG,2,161,0.75,1.47,-0.35,0.6351209396876952,"CREB1, PPP3CB",0.672517952060888
Cytokine Signaling In Immune System R-HSA-1280215,Reactome,9,650,0.83,2.63,-0.35,0.6366499645930892,"BATF, CREB1, CUL1, EIF4E, FYN, HMGB1, PELI1, PSMA7, PTPN11",0.672517952060888
Signal Transduction R-HSA-162582,Reactome,31,2304,0.81,13.64,-0.35,0.6369933243563967,"APH1A, APLN, ATP6V1G2, CDC42SE2, CDK9, CRABP2, CREB1, CTNNBIP1, CUL1, DDX39B, DERL2, EIF4E, FGF18, FGF9, FYN, FZR1, GABRG2, GNG7, H2AC6, ID2, PDE6D, POLR2B, POLR2E, PPP3CB, PROK2, PSMA7, PTH2, PTPN11, RGS4, RHOC, S100A8",0.672517952060888
Mitotic G2-G2/M Phases R-HSA-453274,Reactome,2,173,0.7,2.19,-0.35,0.6385336210806377,"CUL1, PSMA7",0.6728502072423611
Adipogenesis,Hallmark,2,195,0.62,3.83,-0.36,0.639788988317137,"COX6A1, UQCRQ",0.6728815221956096
TNF-alpha Signaling via NF-kB,Hallmark,2,191,0.63,3.43,-0.36,0.6411895700950925,"ID2, SAT1",0.6730651510176018
IL-2/STAT5 Signaling,Hallmark,2,190,0.63,3.18,-0.37,0.6448341428107619,"BATF, CDC42SE2",0.675343681680331
Inflammatory Response,Hallmark,2,198,0.61,3.68,-0.38,0.6469159783737064,"NDP, PROK2",0.675343681680331
Disorders Of Transmembrane Transporters R-HSA-5619115,Reactome,2,172,0.7,1.87,-0.38,0.6470505948339783,"DERL2, PSMA7",0.675343681680331
GPCR Ligand Binding R-HSA-500792,Reactome,4,415,0.58,8.74,-0.38,0.648767553027795,"APLN, GNG7, PROK2, PTH2",0.6758508284862608
Estrogen Response Early,Hallmark,2,189,0.64,2.76,-0.39,0.6531965417153247,"ARL3, SNX24",0.6791759496244569
Hypoxia,Hallmark,2,191,0.63,2.82,-0.4,0.6550537426153222,"CSRP2, KDELR3",0.6798194795762039
p53 Pathway,Hallmark,2,187,0.64,2.51,-0.4,0.6564298911379316,"SAT1, TNNI1",0.6799622834617443
Post-translational Protein Modification R-HSA-597592,Reactome,16,1261,0.76,7.69,-0.41,0.6598726752346314,"CNIH3, CUL1, DCTN5, DERL2, DPM3, H2AC6, JOSD2, KDELR2, KDELR3, KLHL20, PSMA7, RAB1B, SKIC8, SVBP, UBE2A, UCHL3",0.6822412404968223
Rap1 signaling pathway,KEGG,2,202,0.6,3.13,-0.43,0.6647142793797978,"FGF18, FGF9",0.6852420961881798
Metabolism Of Vitamins And Cofactors R-HSA-196854,Reactome,2,174,0.69,1.56,-0.43,0.6652714704340615,"CYB5A, GCHFR",0.6852420961881798
SARS-CoV Infections R-HSA-9679506,Reactome,3,312,0.58,4.54,-0.46,0.6769854945898324,"CHMP2B, PTPN11, SAP18",0.6960019410670749
Signaling By Rho GTPases R-HSA-194315,Reactome,6,588,0.61,5.89,-0.51,0.6957225754685327,"CDC42SE2, DDX39B, FZR1, H2AC6, RHOC, S100A8",0.7123184540725274
SARS-CoV-2 Infection R-HSA-9694516,Reactome,2,231,0.52,3.46,-0.51,0.696063684823125,"CHMP2B, PTPN11",0.7123184540725274
"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",Reactome,6,603,0.6,6.37,-0.52,0.6979887302992528,"CDC42SE2, DDX39B, FZR1, H2AC6, RHOC, S100A8",0.7123184540725274
Endocytosis,KEGG,2,211,0.57,2.49,-0.52,0.6980461353206188,"CHMP1A, CHMP2B",0.7123184540725274
MAPK signaling pathway,KEGG,3,288,0.63,2.44,-0.53,0.703007465095296,"FGF18, FGF9, PPP3CB",0.7160502752083813
Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,Reactome,2,308,0.39,6.67,-0.54,0.7068198860389705,"APLN, PROK2",0.7186002174729533
Lipid and atherosclerosis,KEGG,2,189,0.64,1.41,-0.55,0.709381846300781,"EIF2S1, PPP3CB",0.7198717811813841
Transport Of Small Molecules R-HSA-382551,Reactome,6,680,0.53,7.69,-0.59,0.7215370783223954,"ATP6V1G2, CUL1, DERL2, EIF2S1, GNG7, PSMA7",0.7308558228763747
Pathways in cancer,KEGG,5,478,0.63,3.13,-0.61,0.7276210171693442,"CUL1, EGLN3, FGF18, FGF9, GNG7",0.7356610284087846
Cell Cycle Checkpoints R-HSA-69620,Reactome,2,247,0.49,2.94,-0.62,0.7312033707811076,"CDC26, PSMA7",0.7379239899978458
RHO GTPase Cycle R-HSA-9012999,Reactome,3,404,0.45,4.69,-0.68,0.7507445020097663,"CDC42SE2, DDX39B, RHOC",0.7562545534006636
Extracellular Matrix Organization R-HSA-1474244,Reactome,2,273,0.44,2.92,-0.71,0.7612373051583139,"FZR1, SMIM6",0.7654199277141288
Human papillomavirus infection,KEGG,2,280,0.43,2.62,-0.77,0.7804945976635929,"ATP6V1G2, CREB1",0.7833483256257998
Hemostasis R-HSA-109582,Reactome,4,517,0.47,3.72,-0.83,0.7977549880384026,"FCER1G, FYN, GNG7, PTPN11",0.7992107453158449
Metabolism Of Lipids R-HSA-556833,Reactome,5,713,0.42,3.39,-1.12,0.8679278106477659,"DBI, MED27, MED7, NRF1, PITPNB",0.8679278106477659
