pathway,database,overlap,pathway_size,fold_enrichment,vif,z_score,p_value,overlapping_genes,fdr_q
mRNA Splicing - Minor Pathway R-HSA-72165,Reactome,4,44,5.47,1.82,2.42,0.007685302552893269,"SF3B3, SF3B4, SNRNP25, SNRNP40",0.04461077966249765
Mitotic G2-G2/M Phases R-HSA-453274,Reactome,10,173,3.48,2.68,2.42,0.0077633248258566065,"ACTR1A, CDK2, PPP2CB, PPP2R2A, PSMB2, PSMB3, PSMD11, RAB8A, TUBB4A, UBA52",0.04471434376442991
trans-Golgi Network Vesicle Budding R-HSA-199992,Reactome,5,65,4.63,1.91,2.41,0.00806562026857092,"AP1M1, AP1S3, BLOC1S1, RAB5C, SNAPIN",0.04571740318011652
Bacterial invasion of epithelial cells,KEGG,6,73,4.94,2.68,2.4,0.00812239844452529,"ARPC5, CAV1, CAV3, ILK, RHOG, SEPTIN2",0.04571740318011652
Defective CFTR Causes Cystic Fibrosis R-HSA-5678895,Reactome,5,57,5.28,2.35,2.4,0.008134069532844564,"PSMB2, PSMB3, PSMD11, RNF185, UBA52",0.04571740318011652
Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,Reactome,6,74,4.88,2.64,2.4,0.008271367468423718,"ANAPC16, PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.04571740318011652
Prefoldin Mediated Transfer Of Substrate To CCT/TriC R-HSA-389957,Reactome,3,26,6.94,1.76,2.4,0.00830639369234904,"PFDN1, PFDN6, TUBB4A",0.04571740318011652
Apelin signaling pathway,KEGG,7,131,3.21,1.53,2.4,0.008306661412268816,"AKT3, GNAI1, GNG11, GNG12, MEF2C, NRF1, PRKACA",0.04571740318011652
G-protein Beta:Gamma Signaling R-HSA-397795,Reactome,3,31,5.82,1.36,2.39,0.00841493711023681,"AKT3, GNG11, GNG12",0.045972781418426104
SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678,Reactome,4,44,5.47,1.88,2.38,0.008565876248991728,"FAU, RPS11, RPS2, RPS4X",0.04645581060584565
Translation R-HSA-72766,Reactome,16,269,3.58,5.0,2.37,0.008834461736853426,"EIF3I, EIF3K, EIF4E, FAU, MRPL33, MRPS21, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.04756525413392823
SCF(Skp2)-mediated Degradation Of P27/P21 R-HSA-187577,Reactome,5,57,5.28,2.45,2.36,0.009234934746349052,"CDK2, PSMB2, PSMB3, PSMD11, UBA52",0.04913370759047889
Prion disease,KEGG,13,244,3.2,3.27,2.36,0.009258033731718768,"CAV1, CAV3, COX7A2L, COX8A, COX8C, CSNK2A2, MAPK14, MAPK8, PRKACA, PSMB2, PSMB3, PSMD11, TUBB4A",0.04913370759047889
Oxidative Stress Induced Senescence R-HSA-2559580,Reactome,6,88,4.1,2.09,2.33,0.009849373561422244,"H2AX, MAPK14, MAPK8, RBBP7, RNF2, UBA52",0.05176713679207878
Cargo Concentration In ER R-HSA-5694530,Reactome,3,30,6.01,1.51,2.33,0.009893584689737802,"CNIH3, SAR1B, SEC22B",0.05176713679207878
Interleukin-17 Signaling R-HSA-448424,Reactome,5,66,4.56,1.99,2.33,0.0099982947202286,"MAPK14, MAPK8, MEF2C, PPP2CB, UBA52",0.05182716790597224
Metabolism Of RNA R-HSA-8953854,Reactome,32,608,3.17,8.87,2.32,0.010044565516096908,"DNAJC5, EIF4E, FAU, GTF2H5, HNRNPL, LSM1, LSM10, MAPK14, NXT1, PPP2R2A, PRPF38A, PSMB2, PSMB3, PSMD11, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, SF3B3, SF3B4, SNRNP25, SNRNP27, SNRNP40, SNRPN, SRSF5, U2AF2, UBA52",0.05182716790597224
Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733,Reactome,4,47,5.12,1.82,2.3,0.01061567104486615,"PSMB2, PSMB3, PSMD11, UBA52",0.0543961626643831
Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,Reactome,4,49,4.91,1.71,2.3,0.010785095536985784,"PSMB2, PSMB3, PSMD11, UBA52",0.054428511380825696
Transcriptional Regulation By E2F6 R-HSA-8953750,Reactome,3,30,6.01,1.55,2.3,0.01086301782552957,"CBX3, RBBP7, RNF2",0.054428511380825696
Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601,Reactome,4,49,4.91,1.71,2.29,0.010873149580551491,"PSMB2, PSMB3, PSMD11, UBA52",0.054428511380825696
Toll-like Receptor Cascades R-HSA-168898,Reactome,8,156,3.08,1.81,2.29,0.010915004301134628,"MAPK14, MAPK8, MEF2C, NKIRAS1, PELI1, PPP2CB, S100A1, UBA52",0.054428511380825696
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328,Reactome,3,29,6.22,1.69,2.26,0.01193955589667301,"CHMP2B, CHMP4B, TUBB4A",0.059140600208186976
Macroautophagy R-HSA-1632852,Reactome,7,101,4.17,2.79,2.25,0.012076650776580147,"CHMP2B, CHMP4B, CSNK2A2, MLST8, TOMM22, TOMM6, UBA52",0.05942352004635132
Parkinson disease,KEGG,11,221,2.99,2.59,2.25,0.012270805876542003,"COX7A2L, COX8A, COX8C, GNAI1, MAPK8, PRKACA, PSMB2, PSMB3, PSMD11, TUBB4A, UBA52",0.05998163662020203
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226,Reactome,12,156,4.63,6.24,2.24,0.012442495970788702,"DNAJC5, FAU, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.0604233627862484
Extra-nuclear Estrogen Signaling R-HSA-9009391,Reactome,5,69,4.36,2.01,2.23,0.012743147404402586,"AKT3, CAV1, GNAI1, GNG11, GNG12",0.061481548840721566
Membrane Trafficking R-HSA-199991,Reactome,27,546,2.97,7.15,2.22,0.01315720234469147,"ACTR1A, AKT3, AP1M1, AP1S3, ARPC5, BET1, BLOC1S1, CHMP2B, CHMP4B, CNIH3, COPS5, NAA38, PAFAH1B2, RAB10, RAB11A, RAB13, RAB21, RAB5B, RAB5C, RAB8A, SAR1B, SEC22B, SNAPIN, SYT1, TRAPPC1, TRAPPC2L, UBA52",0.06274303203681844
Signaling By WNT R-HSA-195721,Reactome,13,255,3.07,3.37,2.22,0.013173503361700777,"CAV1, CSNK1A1, CSNK2A2, CTNNBIP1, GNG11, GNG12, H2AX, PPP2CB, PSMB2, PSMB3, PSMD11, SNX3, UBA52",0.06274303203681844
Spry Regulation Of FGF Signaling R-HSA-1295596,Reactome,2,14,8.59,1.43,2.22,0.013339334549703867,"PPP2CB, UBA52",0.06292521213455649
G1/S DNA Damage Checkpoints R-HSA-69615,Reactome,5,64,4.7,2.31,2.21,0.013381135285679576,"CDK2, PSMB2, PSMB3, PSMD11, UBA52",0.06292521213455649
p53-Dependent G1 DNA Damage Response R-HSA-69563,Reactome,5,62,4.85,2.44,2.21,0.013601561340579939,"CDK2, PSMB2, PSMB3, PSMD11, UBA52",0.06326722762883066
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,Reactome,3,31,5.82,1.6,2.21,0.013624167457083319,"PFDN1, PFDN6, TUBB4A",0.06326722762883066
TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791,Reactome,2,14,8.59,1.46,2.19,0.014273698592936883,"FKBP1A, UBA52",0.06518143214158881
Infectious Disease R-HSA-5663205,Reactome,37,854,2.61,7.88,2.19,0.01427887851443949,"AKT3, AP1M1, AP1S3, ARPC5, BANF1, CAV1, CDK9, CHMP2B, CHMP4B, CSNK1A1, FAU, FKBP1A, FXYD7, GNAI1, GNG11, GNG12, GTF2A2, GTF2H5, HDAC3, MAPK14, MAPK8, PSMB2, PSMB3, PSMD11, RBBP7, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, SAR1B, SYT1, UBA52",0.06518143214158881
Cellular Response To Chemical Stress R-HSA-9711123,Reactome,10,176,3.42,3.17,2.19,0.014340484352066526,"AKT3, COX19, COX7A2L, COX8A, CSNK2A2, HDAC3, PSMB2, PSMB3, PSMD11, UBA52",0.06518143214158881
Cell-extracellular Matrix Interactions R-HSA-446353,Reactome,2,15,8.02,1.34,2.19,0.014437876887530302,"ILK, LIMS1",0.06518143214158881
rRNA Processing R-HSA-72312,Reactome,12,175,4.12,5.47,2.18,0.014475015213138832,"DNAJC5, FAU, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.06518143214158881
Influenza Infection R-HSA-168255,Reactome,11,148,4.47,5.69,2.18,0.01472663317867519,"FAU, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.06563549135982447
Transcriptional Regulation By MECP2 R-HSA-8986944,Reactome,4,60,4.01,1.35,2.18,0.014752526321790964,"HDAC3, MEF2C, MOBP, SST",0.06563549135982447
Stabilization Of P53 R-HSA-69541,Reactome,4,54,4.45,1.64,2.17,0.015087551082555595,"PSMB2, PSMB3, PSMD11, UBA52",0.06643451639286155
TCF Dependent Signaling In Response To WNT R-HSA-201681,Reactome,10,177,3.4,3.21,2.16,0.015211034231503004,"CAV1, CSNK1A1, CSNK2A2, CTNNBIP1, H2AX, PPP2CB, PSMB2, PSMB3, PSMD11, UBA52",0.06643451639286155
RAS Processing R-HSA-9648002,Reactome,2,16,7.52,1.24,2.16,0.0152599891104748,"ARL2, PDE6D",0.06643451639286155
HIV Infection R-HSA-162906,Reactome,12,208,3.47,4.12,2.16,0.015303017487510668,"AP1M1, AP1S3, BANF1, CDK9, CHMP2B, CHMP4B, GTF2A2, GTF2H5, PSMB2, PSMB3, PSMD11, UBA52",0.06643451639286155
Human immunodeficiency virus 1 infection,KEGG,11,183,3.61,4.03,2.16,0.01537918818246593,"AKT3, AP1M1, AP1S3, CFL2, GNAI1, GNG11, GNG12, MAPK14, MAPK8, PAK3, RAC3",0.06643451639286155
TBC/RABGAPs R-HSA-8854214,Reactome,4,43,5.59,2.39,2.15,0.01579779605342025,"RAB11A, RAB5B, RAB5C, RAB8A",0.06750781978721965
AMPK signaling pathway,KEGG,8,120,4.01,3.37,2.15,0.015809368294719003,"AKT3, CAB39, PPP2CB, PPP2R2A, PPP2R2B, RAB10, RAB11B, RAB8A",0.06750781978721965
Activation Of GABAB Receptors R-HSA-991365,Reactome,3,41,4.4,1.08,2.14,0.016027673208091193,"GNAI1, GNG11, GNG12",0.06800284479356467
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139,Reactome,3,36,5.01,1.34,2.14,0.016108345469269692,"ANAPC16, CDK2, UBE2E1",0.06800284479356467
rRNA Processing In Nucleus And Cytosol R-HSA-8868773,Reactome,12,165,4.37,6.35,2.13,0.01672309569380231,"DNAJC5, FAU, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.06949591670469141
Synthesis Of DNA R-HSA-69239,Reactome,8,117,4.11,3.61,2.12,0.01696090337579735,"ANAPC16, CDK2, POLE3, PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.06949591670469141
Sphingolipid signaling pathway,KEGG,8,119,4.04,3.51,2.12,0.016985308190563736,"AKT3, GNAI1, MAPK14, MAPK8, PPP2CB, PPP2R2A, PPP2R2B, RAC3",0.06949591670469141
Chagas disease,KEGG,7,99,4.25,3.26,2.12,0.017061766135643964,"AKT3, GNAI1, MAPK14, MAPK8, PPP2CB, PPP2R2A, PPP2R2B",0.06949591670469141
Antigen processing-Cross Presentation R-HSA-1236975,Reactome,6,94,3.84,2.26,2.12,0.01707207631214504,"PSMB2, PSMB3, PSMD11, S100A1, SEC22B, UBA52",0.06949591670469141
Vpu Mediated Degradation Of CD4 R-HSA-180534,Reactome,4,49,4.91,2.02,2.12,0.017153908832301258,"PSMB2, PSMB3, PSMD11, UBA52",0.06949591670469141
Vif-mediated Degradation Of APOBEC3G R-HSA-180585,Reactome,4,50,4.81,1.95,2.12,0.01716498640799195,"PSMB2, PSMB3, PSMD11, UBA52",0.06949591670469141
Relaxin signaling pathway,KEGG,7,123,3.42,2.23,2.11,0.017266057606607575,"AKT3, GNAI1, GNG11, GNG12, MAPK14, MAPK8, PRKACA",0.06949591670469141
FBXL7 Down-Regulates AURKA During Mitotic Entry And In Early Mitosis R-HSA-8854050,Reactome,4,52,4.63,1.84,2.11,0.017303828520010646,"PSMB2, PSMB3, PSMD11, UBA52",0.06949591670469141
AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408,Reactome,4,52,4.63,1.84,2.11,0.01740335851222455,"PSMB2, PSMB3, PSMD11, UBA52",0.06951986760528409
ABC Transporter Disorders R-HSA-5619084,Reactome,5,74,4.06,2.0,2.11,0.017601272923786757,"PSMB2, PSMB3, PSMD11, RNF185, UBA52",0.06993446942445754
Signaling By TGFB Family Members R-HSA-9006936,Reactome,6,111,3.25,1.68,2.1,0.017891924091399825,"CCNC, CDK8, CDK9, FKBP1A, SMAD1, UBA52",0.07003799953505208
GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114,Reactome,4,49,4.91,2.05,2.1,0.017937033029661598,"PSMB2, PSMB3, PSMD11, UBA52",0.07003799953505208
Mitochondrial Biogenesis R-HSA-1592230,Reactome,5,86,3.5,1.53,2.1,0.017978848937177386,"ATP5ME, HDAC3, MAPK14, MEF2C, NRF1",0.07003799953505208
Mitotic Anaphase R-HSA-68882,Reactome,12,216,3.34,4.09,2.1,0.018004384806453496,"ANAPC16, BANF1, CHMP2B, CHMP4B, PPP2CB, PPP2R2A, PSMB2, PSMB3, PSMD11, TUBB4A, UBA52, UBE2E1",0.07003799953505208
Autophagy R-HSA-9612973,Reactome,7,110,3.83,2.79,2.09,0.018128303060577614,"CHMP2B, CHMP4B, CSNK2A2, MLST8, TOMM22, TOMM6, UBA52",0.07015275611463108
Mitotic Metaphase And Anaphase R-HSA-2555396,Reactome,12,217,3.33,4.09,2.09,0.018414108635809834,"ANAPC16, BANF1, CHMP2B, CHMP4B, PPP2CB, PPP2R2A, PSMB2, PSMB3, PSMD11, TUBB4A, UBA52, UBE2E1",0.07088954775340263
Lysosome Vesicle Biogenesis R-HSA-432720,Reactome,3,31,5.82,1.79,2.09,0.018527187454550256,"AP1M1, AP1S3, BLOC1S1",0.07095721793160227
DNA Replication R-HSA-69306,Reactome,9,151,3.58,3.39,2.08,0.018744533681547767,"ANAPC16, CDK2, H2AX, POLE3, PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.07105894406375993
Vesicle-mediated Transport R-HSA-5653656,Reactome,27,582,2.79,7.15,2.08,0.01874502427523142,"ACTR1A, AKT3, AP1M1, AP1S3, ARPC5, BET1, BLOC1S1, CHMP2B, CHMP4B, CNIH3, COPS5, NAA38, PAFAH1B2, RAB10, RAB11A, RAB13, RAB21, RAB5B, RAB5C, RAB8A, SAR1B, SEC22B, SNAPIN, SYT1, TRAPPC1, TRAPPC2L, UBA52",0.07105894406375993
Hh Mutants Are Degraded By ERAD R-HSA-5362768,Reactome,4,52,4.63,1.91,2.07,0.01907356192158943,"PSMB2, PSMB3, PSMD11, UBA52",0.07193734267888806
Initiation Of Nuclear Envelope (NE) Reformation R-HSA-2995383,Reactome,2,17,7.08,1.25,2.07,0.019458296770611717,"BANF1, PPP2R2A",0.07301775000285103
Transcriptional Regulation By RUNX2 R-HSA-8878166,Reactome,7,111,3.79,2.83,2.06,0.01961506743320138,"AKT3, HDAC3, PSMB2, PSMB3, PSMD11, SMAD1, UBA52",0.07323615629582224
Regulation Of Apoptosis R-HSA-169911,Reactome,4,50,4.81,2.06,2.06,0.019821263658673198,"PSMB2, PSMB3, PSMD11, UBA52",0.07363599449197093
"Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998",Reactome,4,65,3.7,1.34,2.03,0.021095524736651047,"APH1A, MAPK8, PSENEN, UBA52",0.07797997452403845
S Phase R-HSA-69242,Reactome,9,157,3.45,3.34,2.02,0.02154322485072101,"AKT3, ANAPC16, CDK2, POLE3, PSMB2, PSMB3, PSMD11, UBA52, UBE2E1",0.07924067358458273
APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337,Reactome,2,14,8.59,1.72,2.02,0.021745076337337025,"CSNK1A1, PPP2CB",0.07958912176670645
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947,Reactome,4,46,5.23,2.46,2.01,0.02197584604997199,"CCNC, CDK8, HDAC3, UBA52",0.08003947850553524
Fluid shear stress and atherosclerosis,KEGG,7,132,3.19,2.16,2.0,0.022543011934470968,"AKT3, CAV1, CAV3, MAPK14, MAPK8, MEF2C, RAC3",0.08170467252347283
NIK To Noncanonical NF-kB Signaling R-HSA-5676590,Reactome,4,56,4.3,1.82,1.99,0.023166037282374354,"PSMB2, PSMB3, PSMD11, UBA52",0.0835551733048745
RUNX1 Regulates Transcription Of Genes Involved In Differentiation Of HSCs R-HSA-8939236,Reactome,5,92,3.27,1.49,1.99,0.0233401434070963,"H2AX, PSMB2, PSMB3, PSMD11, UBA52",0.0836900745065193
TP53 Regulates Metabolic Genes R-HSA-5628897,Reactome,5,73,4.12,2.3,1.99,0.023428715339644704,"AKT3, COX19, COX7A2L, COX8A, MLST8",0.0836900745065193
Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,Reactome,4,49,4.91,2.3,1.98,0.023669194546479665,"PSMB2, PSMB3, PSMD11, UBA52",0.08414455286140857
SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,Reactome,4,52,4.63,2.09,1.98,0.0238810831984525,"PSMB2, PSMB3, PSMD11, UBA52",0.08432247992864027
Presynaptic Function Of Kainate Receptors R-HSA-500657,Reactome,2,20,6.01,1.07,1.98,0.023946222429263926,"GNG11, GNG12",0.08432247992864027
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203,Reactome,12,228,3.17,4.16,1.97,0.02422940968050543,"EIF4E, HNRNPL, NXT1, PRPF38A, SF3B3, SF3B4, SNRNP25, SNRNP27, SNRNP40, SNRPN, SRSF5, U2AF2",0.08491722355007328
Conversion From APC/C:Cdc20 To APC/C:Cdh1 In Late Anaphase R-HSA-176407,Reactome,2,20,6.01,1.08,1.96,0.024793353028677724,"ANAPC16, UBE2E1",0.08608159486125022
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136,Reactome,2,20,6.01,1.08,1.96,0.024793353028677724,"ANAPC16, UBE2E1",0.08608159486125022
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122,Reactome,3,36,5.01,1.6,1.96,0.02502834910884216,"CSNK2A2, GNG11, GNG12",0.08649331808311499
Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372,Reactome,5,77,3.91,2.18,1.95,0.025656551909604232,"FKBP1A, PSMB2, PSMB3, PSMD11, UBA52",0.0881570176832379
Senescence-Associated Secretory Phenotype (SASP) R-HSA-2559582,Reactome,5,76,3.96,2.23,1.95,0.025747069767513626,"ANAPC16, CDK2, H2AX, UBA52, UBE2E1",0.0881570176832379
mRNA Splicing R-HSA-72172,Reactome,10,179,3.36,3.91,1.94,0.0261772234398398,"HNRNPL, PRPF38A, SF3B3, SF3B4, SNRNP25, SNRNP27, SNRNP40, SNRPN, SRSF5, U2AF2",0.0892187019073439
Nuclear Envelope (NE) Reassembly R-HSA-2995410,Reactome,5,71,4.24,2.54,1.94,0.02639140194051666,"BANF1, CHMP2B, CHMP4B, PPP2R2A, TUBB4A",0.08953795270230082
CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747,Reactome,2,15,8.02,1.72,1.92,0.02711579180344783,"CSNK1A1, PPP2CB",0.09157742413618972
Regulation Of TP53 Activity R-HSA-5633007,Reactome,8,150,3.21,2.8,1.92,0.027375155686500226,"AKT3, CDK2, CSNK2A2, MAPK14, MLST8, PPP2CB, RBBP7, UBA52",0.09203502567904827
Selective Autophagy R-HSA-9663891,Reactome,4,54,4.45,2.1,1.91,0.02774750963172985,"CSNK2A2, TOMM22, TOMM6, UBA52",0.09286666511880756
Smooth Muscle Contraction R-HSA-445355,Reactome,3,42,4.3,1.3,1.91,0.027876576039263794,"CAV3, MYL11, TPM2",0.09288025110839909
Inactivation Of APC/C Via Direct Inhibition Of APC/C Complex R-HSA-141430,Reactome,2,21,5.73,1.08,1.89,0.029448449275468254,"ANAPC16, UBE2E1",0.09767945451639692
Diseases Of Mitotic Cell Cycle R-HSA-9675126,Reactome,3,38,4.75,1.59,1.88,0.0299295264298831,"ANAPC16, CDK2, UBE2E1",0.0988339472773473
Acetylcholine Neurotransmitter Release Cycle R-HSA-264642,Reactome,2,16,7.52,1.66,1.87,0.030473177875458786,"CPLX1, SYT1",0.1001839431923269
PIP3 Activates AKT Signaling R-HSA-1257604,Reactome,12,260,2.78,3.52,1.87,0.0307292286323287,"AKT3, CSNK2A2, HDAC3, MLST8, PPP2CB, PSMB2, PSMB3, PSMD11, RBBP7, RHOG, RNF2, UBA52",0.10036827568346322
Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,Reactome,5,80,3.76,2.21,1.87,0.030799417033418056,"MAPK14, PSMB2, PSMB3, PSMD11, UBA52",0.10036827568346322
Phosphorylation Of APC/C R-HSA-176412,Reactome,2,20,6.01,1.2,1.87,0.03105601123733486,"ANAPC16, UBE2E1",0.10076251680934412
Unfolded Protein Response,Hallmark,5,103,2.92,1.34,1.86,0.03135993292815471,"BANF1, CEBPG, EIF4E, H2AX, LSM1",0.10109608051542869
Pancreas Beta Cells,Hallmark,3,39,4.63,1.56,1.86,0.03154534311985816,"AKT3, PAK3, SST",0.10109608051542869
M Phase R-HSA-68886,Reactome,16,357,2.7,4.65,1.86,0.03163792175501342,"ACTR1A, ANAPC16, ARPP19, BANF1, CHMP2B, CHMP4B, CSNK2A2, H2AX, PPP2CB, PPP2R2A, PSMB2, PSMB3, PSMD11, TUBB4A, UBA52, UBE2E1",0.10109608051542869
Regulated Necrosis R-HSA-5218859,Reactome,4,53,4.54,2.3,1.86,0.03170307773902407,"CHMP2B, CHMP4B, PELI1, UBA52",0.10109608051542869
Signaling By TGF-beta Receptor Complex R-HSA-170834,Reactome,5,84,3.58,2.06,1.85,0.03211161314595947,"CCNC, CDK8, CDK9, FKBP1A, UBA52",0.10196123319422173
G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217,Reactome,2,19,6.33,1.33,1.85,0.032428192766715803,"GNG11, GNG12",0.10218650563762972
GABAergic synapse,KEGG,5,87,3.46,1.94,1.84,0.03256881990842833,"GNAI1, GNG11, GNG12, GPHN, PRKACA",0.10218650563762972
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040,Reactome,3,40,4.51,1.52,1.84,0.032691129846383914,"GNG11, GNG12, RAB11A",0.10218650563762972
P75 NTR Receptor-Mediated Signaling R-HSA-193704,Reactome,5,86,3.5,1.99,1.84,0.03273268955821786,"APH1A, HDAC3, MAPK8, PSENEN, UBA52",0.10218650563762972
SARS-CoV-2 Infection R-HSA-9694516,Reactome,11,231,2.86,3.52,1.84,0.03293481798359263,"AKT3, CAV1, CHMP2B, CHMP4B, CSNK1A1, FAU, RPS11, RPS2, RPS4X, SAR1B, UBA52",0.10228217192189253
Platelet Sensitization By LDL R-HSA-432142,Reactome,2,16,7.52,1.72,1.84,0.03303865580249557,"MAPK14, PPP2CB",0.10228217192189253
ER To Golgi Anterograde Transport R-HSA-199977,Reactome,7,124,3.4,2.92,1.83,0.03345327611582404,"ACTR1A, BET1, CNIH3, SAR1B, SEC22B, TRAPPC1, TRAPPC2L",0.10313603383426251
Tight junction,KEGG,8,162,2.97,2.65,1.82,0.03401633705519132,"ARPC5, MAPK8, PPP2CB, PPP2R2A, PPP2R2B, PRKACA, RAB13, RAB8A",0.10443858856201302
"Cell Cycle, Mitotic R-HSA-69278",Reactome,20,499,2.41,4.79,1.82,0.03425515694053752,"ACTR1A, AKT3, ANAPC16, ARPP19, BANF1, CDK2, CHMP2B, CHMP4B, CSNK2A2, H2AX, POLE3, PPP2CB, PPP2R2A, PSMB2, PSMB3, PSMD11, RAB8A, TUBB4A, UBA52, UBE2E1",0.10473901895810442
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,Reactome,2,19,6.33,1.37,1.81,0.03492571832316113,"GNG11, GNG12",0.10590223268888346
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201,Reactome,3,51,3.54,1.0,1.81,0.034990738528888225,"HDAC3, MEF2C, NRF1",0.10590223268888346
Hh Mutants Abrogate Ligand Secretion R-HSA-5387390,Reactome,4,55,4.37,2.27,1.81,0.03506318875028982,"PSMB2, PSMB3, PSMD11, UBA52",0.10590223268888346
G Alpha (Z) Signaling Events R-HSA-418597,Reactome,3,46,3.92,1.23,1.8,0.03567619522719445,"GNAI1, GNG11, GNG12",0.10698116183872895
Asymmetric Localization Of PCP Proteins R-HSA-4608870,Reactome,4,58,4.15,2.09,1.8,0.03570838241723389,"PSMB2, PSMB3, PSMD11, UBA52",0.10698116183872895
G Beta:Gamma Signaling Thru BTK R-HSA-8964315,Reactome,2,17,7.08,1.65,1.8,0.036228219108235926,"GNG11, GNG12",0.10745993575006581
Interleukin-1 Family Signaling R-HSA-446652,Reactome,7,149,2.83,2.08,1.79,0.03641878886284928,"MAPK8, NKIRAS1, PELI1, PSMB2, PSMB3, PSMD11, UBA52",0.10745993575006581
Norepinephrine Neurotransmitter Release Cycle R-HSA-181430,Reactome,2,17,7.08,1.66,1.79,0.03644670768373699,"CPLX1, SYT1",0.10745993575006581
Serotonin Neurotransmitter Release Cycle R-HSA-181429,Reactome,2,17,7.08,1.66,1.79,0.03644670768373699,"CPLX1, SYT1",0.10745993575006581
Metabolism Of Amino Acids And Derivatives R-HSA-71291,Reactome,14,354,2.38,3.22,1.79,0.03705555668895827,"FAU, PSMB2, PSMB3, PSMD11, RPL12, RPL23A, RPL27A, RPL30, RPL8, RPL9, RPS11, RPS2, RPS4X, UBA52",0.10843708436100687
Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761,Reactome,4,59,4.08,2.07,1.79,0.03707001268868875,"PSMB2, PSMB3, PSMD11, UBA52",0.10843708436100687
Signaling By ERBB4 R-HSA-1236394,Reactome,3,52,3.47,1.0,1.78,0.03782368672189564,"APH1A, PSENEN, UBA52",0.10993915161574036
ESR-mediated Signaling R-HSA-8939211,Reactome,8,179,2.69,2.25,1.77,0.03794950198373308,"AKT3, CAV1, CDK9, GNAI1, GNG11, GNG12, GTF2A2, H2AX",0.10993915161574036
Alzheimer disease,KEGG,13,319,2.45,3.22,1.77,0.038027405067624864,"AKT3, APH1A, COX7A2L, COX8A, COX8C, CSNK1A1, CSNK2A2, MAPK8, PSENEN, PSMB2, PSMB3, PSMD11, TUBB4A",0.10993915161574036
Degradation Of DVL R-HSA-4641258,Reactome,4,53,4.54,2.54,1.77,0.038406252696855686,"PSMB2, PSMB3, PSMD11, UBA52",0.11060405330916191
Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,Reactome,4,60,4.01,2.06,1.77,0.03875652430694918,"PSMB2, PSMB3, PSMD11, UBA52",0.11118184386124803
Adrenergic signaling in cardiomyocytes,KEGG,8,146,3.3,3.51,1.76,0.03904434896661821,"AKT3, GNAI1, MAPK14, PPP2CB, PPP2R2A, PPP2R2B, PRKACA, TPM2",0.11154579607509277
