gene,taxa_count,codon_length,fn,max_lrt,psi_contrast,max_rho_contrast,p_evd_track_a,max_synergy_contrast,top3_synergy_contrast,best_site_codon,best_site_lrt,best_site_rho,valid_clades,pos_clades,pos_delta_sum,net_delta,delta_bovids,delta_camelids,delta_lagomorphs,delta_felids,delta_equids,delta_rodents,z_track_b,z_score,p_track_b,q_track_b,rank_track_b,q_track_a,rank_track_a,p_combined,p_value,fdr_q,psi_score,psi_track_b,max_rho_track_a,composite_rank,tier
PTPN20,492,463,0.42258456349372864,43.22316360473633,0.016223671157255398,0.18257418274879456,0.0013078434576638672,3.247431755065918,2.7696495056152344,406,23.40784454345703,0.13873262703418732,5,3,0.04356346642020906,0.0008818620220549522,0.001276813637352574,0.01686785085741226,,-0.019807658334147295,-0.02287394606400681,0.025418801925444223,-0.36035159437265707,-0.36035159437265707,0.6407078897603448,0.8869145364246318,11758,0.0020308210952716234,5302,0.0026207388090178085,0.0026207388090178085,0.004066327848122534,0.016223671157255398,0.016223671157255398,0.18257418274879456,10102,Tier 0: Core Bottleneck Transducer
SLK,700,1262,0.3683212995529175,41.37318420410156,0.01910516493966574,0.16748805344104767,0.0013202917172705922,2.5975472927093506,2.2239303588867188,580,35.309913635253906,0.07356424629688263,6,4,0.06186664371543155,0.0323294120017361,0.0063574425681044424,0.03323293229964175,0.006230094162772279,-0.013495578094399364,-0.016041653619296093,0.01604617468491308,0.9309754413143106,0.9309754413143106,0.17593313400923188,0.8830152778136249,1490,0.002047778866942978,7213,0.0026229015410357825,0.0026229015410357825,0.004069295797849341,0.01910516493966574,0.01910516493966574,0.16748805344104767,10103,Tier 0: Core Bottleneck Transducer
TTYH2,641,583,0.29638606309890747,40.69365692138672,0.017237429808326436,0.1671873778104782,0.0013155021868802128,1.7622723579406738,1.6271209716796875,354,23.688762664794922,0.07439275830984116,5,3,0.043266926282842164,0.029854304762783876,0.01059630348355657,0.016528717607303962,-1.0438593368812233e-05,,-0.013402182926689475,0.016141905191981634,0.3905031216510965,0.3905031216510965,0.348082273717773,0.8830152778136249,5296,0.0020411279286476785,7363,0.0026253487338058767,0.0026253487338058767,0.004072704466161274,0.017237429808326436,0.017237429808326436,0.1671873778104782,10104,Tier 0: Core Bottleneck Transducer
UNKL,592,768,0.34388455748558044,38.838233947753906,0.016152976721783837,0.07003093510866165,0.0013136189433361502,2.2294704914093018,1.657659888267517,587,34.247215270996094,0.0650993213057518,4,3,0.059905382368660456,0.04375484666974208,0.0011134665834579196,0.032615281625527535,,,-0.016150535698918375,0.026176634159674996,0.01640695998048683,0.01640695998048683,0.49345486361797525,0.8830152778136249,8901,0.002038594384188113,15245,0.0026269702044092735,0.0026269702044092735,0.0040748316639932,0.016152976721783837,0.016152976721783837,0.07003093510866165,10105,Tier 0: Core Bottleneck Transducer
PTK6,502,488,0.3305029571056366,40.85590362548828,0.021749687590042376,0.14991728961467743,0.0013220076133202893,1.8702807426452637,1.7838929891586304,33,12.475417137145996,0.14991728961467743,5,3,0.07669315577980888,0.03968206278738583,0.00463798437470553,0.05055658945995519,,-0.02024516541673869,-0.01676592757568437,0.021498581945148167,0.7891345144010672,0.7891345144010672,0.21501669561609316,0.8830152778136249,2232,0.002050049707200037,8981,0.002630335834234776,0.002630335834234776,0.004079663656031916,0.021749687590042376,0.021749687590042376,0.14991728961467743,10106,Tier 0: Core Bottleneck Transducer
GTF2I,637,1052,0.1454279124736786,41.796329498291016,0.015958222636692648,0.14337819814682007,0.001317522512882352,1.726531982421875,1.5663938522338867,593,23.024320602416992,0.07498731464147568,6,4,0.05512472934069791,0.019768253800245134,0.0013650030503605615,0.03206772550996967,0.0032908505474971983,-0.022692253534043028,-0.012664222006409754,0.01840115023287049,0.12251231716117611,0.12251231716117611,0.4512466458948542,0.8830152778136249,7901,0.002043873163739756,9714,0.0026333173526622566,0.0026333173526622566,0.004083757304922754,0.015958222636692648,0.015958222636692648,0.14337819814682007,10107,Tier 0: Core Bottleneck Transducer
AKT1S1,669,263,0.1311841756105423,35.01181411743164,0.015532242664050035,0.17061220109462738,0.0013176643896816915,2.2599661350250244,1.4808416366577148,146,13.2462158203125,0.17061220109462738,6,4,0.08668995050445721,0.06830925202538819,0.006112220400560179,0.018208414966409844,0.03047808396113372,-0.005498493886776816,-0.012882204592292194,0.03189123117635346,0.13143712326573048,0.13143712326573048,0.4477147616316915,0.8830152778136249,7813,0.002043898544634851,6038,0.0026334767538070403,0.0026334767538070403,0.004083757304922754,0.015532242664050035,0.015532242664050035,0.17061220109462738,10108,Tier 0: Core Bottleneck Transducer
DYNLT2,713,228,0.17009630799293518,41.60274887084961,0.015921985622704152,0.1666666567325592,0.00132176939273424,2.6021411418914795,2.0886709690093994,106,33.897274017333984,0.0767655000090599,6,4,0.06856511668449414,0.04171425220565626,0.010347963025746016,0.034140754421606016,0.0036657236068075518,-0.013970629138753759,-0.012880235340084117,0.02041067563033455,0.3283052709787133,0.3283052709787133,0.37134042959571134,0.8830152778136249,5929,0.0020498755039318442,7621,0.002638806326582477,0.002638806326582477,0.004091632281667211,0.015921985622704152,0.015921985622704152,0.1666666567325592,10109,Tier 0: Core Bottleneck Transducer
ANTKMT,693,277,0.17732135951519012,42.05924987792969,0.01657109326240304,0.12792612612247467,0.0013263538849061602,1.5297733545303345,1.3279765844345093,240,21.88973617553711,0.06988541781902313,6,4,0.0704947852218119,0.03955811414612051,0.010474898391448285,0.033358298665485696,0.009356511035657216,-0.013962402104735065,-0.01697426897095632,0.0173050771292207,0.4054772884594458,0.4054772884594458,0.34256335472819954,0.8830152778136249,5162,0.002056006345722219,11436,0.002646714133548389,0.002646714133548389,0.004103503089660284,0.01657109326240304,0.01657109326240304,0.12792612612247467,10110,Tier 0: Core Bottleneck Transducer
PDCD7,631,538,0.18966542184352875,41.28523254394531,0.01473664674971303,0.18257419764995575,0.001325513584727694,2.362720489501953,1.6272295713424683,522,12.94115161895752,0.18257419764995575,5,3,0.048655563369332314,0.02699032764254514,0.02192411891330382,0.02264343037928837,,-0.008767611736462042,-0.012897623990325128,0.004088014076740122,-0.1402430693725601,-0.1402430693725601,0.5557660281499017,0.8830152778136249,10191,0.0020548993920131158,5268,0.0026529366123328457,0.0026529366123328457,0.0041123674245814425,0.01473664674971303,0.01473664674971303,0.18257419764995575,10111,Tier 0: Core Bottleneck Transducer
NENF,683,189,0.11862064898014069,41.26729202270508,0.012147716928997984,0.1674453765153885,0.0013233658137272134,1.3156644105911255,1.0069003105163574,98,7.857275009155273,0.1674453765153885,6,3,0.04596797434569726,0.01625723125390286,0.0038088388199882493,0.030935262270684858,0.011223873255024152,-0.011043771042184928,-0.0160756373000329,-0.0025913347495765656,-0.5063857790718624,-0.5063857790718624,0.6937070720981177,0.8930913133691182,12646,0.002051765106230024,7324,0.002654374674736837,0.002654374674736837,0.004114204949877656,0.012147716928997984,0.012147716928997984,0.1674453765153885,10112,Tier 0: Core Bottleneck Transducer
MPST,693,332,0.1890828013420105,36.59068298339844,0.015723487019991694,0.14431071281433105,0.001330717691081825,1.6003750562667847,1.4726482629776,248,12.396453857421875,0.12909942865371704,6,4,0.07503374984593114,0.049527062804611055,0.011397361537416429,0.04344000342182586,0.004493441710591395,-0.011693030401921897,-0.013813656639398188,0.015702943176097467,0.2359560399771768,0.2359560399771768,0.4067333910404414,0.8830152778136249,6848,0.0020623781175955497,9626,0.002658036601909275,0.002658036601909275,0.004119488724230573,0.015723487019991694,0.015723487019991694,0.14431071281433105,10113,Tier 0: Core Bottleneck Transducer
CPN1,675,477,0.2454645335674286,41.55055236816406,0.017366856878489507,0.09643568098545074,0.0013353017357206334,2.2134997844696045,1.517648696899414,377,22.953121185302734,0.09643568098545074,6,4,0.08587629985128253,0.057227290521018645,0.010343321214804049,0.03222118539807875,0.007727873040274886,-0.01210239604316097,-0.01654661328710291,0.03558392019812484,0.51525834924896,0.51525834924896,0.3031862499674126,0.8830152778136249,4177,0.0020690887300860972,13736,0.0026626112206334374,0.0026626112206334374,0.00412618586950846,0.017366856878489507,0.017366856878489507,0.09643568098545074,10114,Tier 0: Core Bottleneck Transducer
CREB3,721,396,0.2826527953147888,41.326629638671875,0.018121259462022206,0.14212219417095184,0.0013401109168462717,5.220469951629639,2.9281766414642334,268,41.326629638671875,0.1263221800327301,6,4,0.08340291576965357,0.0533776859255351,0.011978096801287693,0.04790541512279194,0.006043315979306333,-0.014654305573216406,-0.015370924270902066,0.017476087866267604,0.788603861386123,0.788603861386123,0.21517178668975173,0.8830152778136249,2239,0.0020761455779587756,9806,0.002666179506143007,0.002666179506143007,0.00413132239775742,0.018121259462022206,0.018121259462022206,0.14212219417095184,10115,Tier 0: Core Bottleneck Transducer
ARL6IP4,713,260,0.14915159344673157,40.738792419433594,0.015795456920088494,0.16750985383987427,0.0013366826150316624,3.2100319862365723,1.9805289506912231,179,38.888633728027344,0.0825442224740982,6,3,0.051337976230129416,0.009243582203877675,0.0081720232014046,0.020850091548998872,-0.008473396341476817,-0.016719843379129646,-0.016901154305645278,0.022315861479725946,0.30299953045558187,0.30299953045558187,0.3809451097155035,0.8830152778136249,6195,0.002071031370425841,7116,0.0026689193054521,0.0026689193054521,0.0041351743073246424,0.015795456920088494,0.015795456920088494,0.16750985383987427,10116,Tier 0: Core Bottleneck Transducer
CTHRC1,714,267,0.10846087336540222,35.35188293457031,0.008918654029053811,0.051410116255283356,0.0013233054850300258,1.0572526454925537,0.8288962244987488,85,20.56507110595703,0.051410116255283356,5,2,0.04429439814068088,0.012429331767437147,-0.0055548960004594234,0.04116355960402743,,-0.010757942779781956,-0.015552227593002363,0.0031308385366534564,-1.0697867927320805,-1.0697867927320805,0.857642355756703,0.9485236252560575,14723,0.002051765106230024,15832,0.002669703848565741,0.002669703848565741,0.004135996334320666,0.008918654029053811,0.008918654029053811,0.051410116255283356,10117,Tier 0: Core Bottleneck Transducer
LRRC42,726,436,0.1712932586669922,41.933650970458984,0.021224388796082808,0.16758720576763153,0.001359094497459634,4.618093490600586,4.035104274749756,258,41.39677047729492,0.11155685782432556,6,4,0.10130366586471545,0.07847219636623537,0.01775433294627646,0.034983785432754405,0.019729369082797,-0.008319661255351754,-0.014511808243128319,0.02883617840288758,1.4218351633682909,1.4218351633682909,0.07753705448133032,0.8830152778136249,303,0.0021029546557043595,6578,0.0026722317500416093,0.0026722317500416093,0.004139518818272219,0.021224388796082808,0.021224388796082808,0.16758720576763153,10118,Tier 0: Core Bottleneck Transducer
AQP7B,704,236,0.26369208097457886,38.375633239746094,0.012995440135147666,0.1276835799217224,0.0013346439080818417,2.808323860168457,1.353022575378418,224,21.994401931762695,0.1276835799217224,5,2,0.0498020931307031,0.016382056959972368,0.016112357338429154,0.033689735792273946,-0.003152128895694164,-0.013904170054423366,-0.0163637372206132,,-0.2804183907211818,-0.2804183907211818,0.6104217354636241,0.8847401959681858,11233,0.0020682662161405317,11451,0.0026732929494294733,0.0026732929494294733,0.004140768799439698,0.012995440135147666,0.012995440135147666,0.1276835799217224,10119,Tier 0: Core Bottleneck Transducer
GRHL3,707,611,0.1901620328426361,41.95834732055664,0.017594601849267574,0.1725567728281021,0.0013441371612723698,3.690505266189575,2.4724643230438232,124,41.3526611328125,0.08924468606710434,6,4,0.0692113768553965,0.044170236208619665,0.018425351160101296,0.028222758929591512,0.006534326568903264,-0.010695238484987492,-0.014345902161789336,0.01602894019680042,0.6472684667821401,0.6472684667821401,0.25872910308011987,0.8830152778136249,3111,0.002081788998873813,5938,0.0026775240838760594,0.0026775240838760594,0.004146928113166992,0.017594601849267574,0.017594601849267574,0.1725567728281021,10120,Tier 0: Core Bottleneck Transducer
LENG9,511,594,0.42149895429611206,31.819976806640625,0.020132039539823333,0.2045964151620865,0.001348234742359947,3.0839264392852783,2.1897690296173096,442,15.07321834564209,0.2045964151620865,6,2,0.05527293214853429,0.004391562513831774,-0.013413628165647305,0.04327507689583896,-0.0005228190549805072,-0.01756408027825186,-0.01938084213582285,0.011997855252695332,0.5043429014525307,0.5043429014525307,0.307010217362363,0.8830152778136249,4284,0.002087539654330073,4046,0.002688525116010587,0.002688525116010587,0.00416357042216989,0.020132039539823333,0.020132039539823333,0.2045964151620865,10121,Tier 0: Core Bottleneck Transducer
HOATZ,673,192,0.22500361502170563,42.58980178833008,0.01458970075793432,0.08534415811300278,0.0013460674127086373,2.511864185333252,1.5655287504196167,115,37.86366271972656,0.06633970141410828,6,3,0.06515280282696315,0.02941396429619933,0.01286111804463879,0.02978695920332917,-0.0013042445706173559,-0.017894864658901014,-0.016539729301245445,0.022504725578995185,-0.04578055391465663,-0.04578055391465663,0.518257420857112,0.8830152778136249,9413,0.0020843820605313283,14440,0.0026927405056499376,0.0026927405056499376,0.004169702015405437,0.01458970075793432,0.01458970075793432,0.08534415811300278,10122,Tier 0: Core Bottleneck Transducer
NUP155,661,1472,0.2367388755083084,41.66033935546875,0.013137901175632707,0.1666666567325592,0.0013449951239219184,2.4023501873016357,2.01045298576355,160,24.42953109741211,0.09833795577287674,6,4,0.05757164600957105,0.0313719863699739,0.013616032974058424,0.020545677840198794,0.0043128024708073,-0.013339034593530408,-0.012860625046066736,0.019097132724506534,-0.370319274348431,-0.370319274348431,0.6444276928951382,0.8870795197815574,11829,0.0020829196954773675,7621,0.0026954963382808117,0.0026954963382808117,0.004173291862572712,0.013137901175632707,0.013137901175632707,0.1666666567325592,10123,Tier 0: Core Bottleneck Transducer
EFHC1,701,655,0.2768716514110565,41.84278869628906,0.0166265816761856,0.14571920037269592,0.001351175723432708,1.4649925231933594,1.2879856824874878,149,23.86349868774414,0.06139051541686058,6,4,0.05376983553547578,0.026790899721870334,0.0094883400064433,0.03124823403967441,0.0011729912130657976,-0.012437783031302316,-0.014541152782303121,0.011860270276292263,0.4379050353213058,0.4379050353213058,0.33072756266070735,0.8830152778136249,4857,0.002091894417225539,9376,0.0026955713467538556,0.0026955713467538556,0.004173291862572712,0.0166265816761856,0.0166265816761856,0.14571920037269592,10124,Tier 0: Core Bottleneck Transducer
LRCH3,656,823,0.2567642033100128,43.35436248779297,0.017553301085817232,0.18257418274879456,0.0013530646697629874,2.780024766921997,2.3485326766967773,547,37.984371185302734,0.0731886476278305,5,3,0.057325578716318125,0.025115410146064505,0.015775191261130857,0.030062057219150846,,-0.015020939688659274,-0.01718922888159435,0.011488330236036426,0.49824351474954814,0.49824351474954814,0.3091562075925093,0.8830152778136249,4341,0.00209422156472013,5302,0.0026982414973533153,0.0026982414973533153,0.0041770286664988485,0.017553301085817232,0.017553301085817232,0.18257418274879456,10125,Tier 0: Core Bottleneck Transducer
KIAA2012,478,1288,0.6437520980834961,41.14132308959961,0.01964703169586152,0.20485037565231323,0.0013515959279821036,3.4534037113189697,2.6892402172088623,528,37.32639694213867,0.09251907467842102,4,2,0.04710913554056677,0.009218800461243546,0.009081710225058997,0.03802742531550777,,-0.017382897277203886,-0.020507437802119336,,0.2600052018791911,0.2600052018791911,0.3974298805213037,0.8830152778136249,6622,0.0020923345509638374,4035,0.002699316548306352,0.002699316548306352,0.004178295691313749,0.01964703169586152,0.01964703169586152,0.20485037565231323,10126,Tier 0: Core Bottleneck Transducer
PEX19,713,281,0.118822380900383,41.402130126953125,0.01554676456252602,0.16615501046180725,0.001351716990674255,2.4591641426086426,1.8069697618484497,38,38.28654861450195,0.06423050165176392,6,4,0.06193186699080202,0.03276387048714985,0.01210479152022784,0.03675873083702291,0.0096906749531448,-0.014439541116887498,-0.014728455386764669,0.0033776696804064693,0.253261058943087,0.253261058943087,0.40003324289369474,0.8830152778136249,6684,0.0020923345509638374,8039,0.0026996617568209036,0.0026996617568209036,0.004178432853157645,0.01554676456252602,0.01554676456252602,0.16615501046180725,10127,Tier 0: Core Bottleneck Transducer
